"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"13","1019.4","1022.0","1023.1","2023/03/13 00:03:00","1016.4","2023/03/13 23:25:00","14.1","15.1","2023/03/13 19:14:00","12.5","2023/03/13 00:10:00","10.5","79","73","2023/03/13 21:07:00","9.4","50","19.9","50","2023/03/13 04:27:00","0.5","3.0","0.5","2023/03/13 00:35:00","0.5","2023/03/13 00:35:00","0.2","1.7","4.56","13.6","-1.8","2","2023/03/13 13:00:00","10.0","14.3","14.3","16.2","16.8","18.4","18.5","18.6"
"14","1013.9","1016.4","1016.4","2023/03/14 00:01:00","1011.4","2023/03/14 16:03:00","18.2","21.7","2023/03/14 12:59:00","14.5","2023/03/14 04:42:00","14.1","77","63","2023/03/14 10:47:00","4.4","40","12.6","40","2023/03/14 13:47:00","0.0","0.0","0.0","--","0.0","--","6.9","57.9","18.31","16.0","3.3","7","2023/03/14 11:00:00","6.0","17.1","17.1","16.6","16.7","17.9","17.8","18.7"
"15","1015.1","1017.7","1017.3","2023/03/15 09:02:00","1012.9","2023/03/15 02:16:00","19.4","22.7","2023/03/15 13:05:00","15.6","2023/03/15 01:35:00","17.3","88","71","2023/03/15 15:50:00","3.0","40","8.2","40","2023/03/15 16:03:00","0.0","0.0","0.0","--","0.0","--","8.9","74.6","21.29","14.4","4.2","9","2023/03/15 12:00:00","4.4","18.7","18.7","17.9","17.9","18.6","18.1","18.6"
"16","1016.3","1018.9","1018.0","2023/03/16 09:37:00","1014.8","2023/03/16 02:28:00","19.6","22.3","2023/03/16 10:19:00","18.5","2023/03/16 19:43:00","18.7","95","78","2023/03/16 10:20:00","6.6","40","16.9","50","2023/03/16 10:26:00","0.0","0.0","0.0","--","0.0","--","2.0","16.7","11.48","13.6","-2.2","6","2023/03/16 12:00:00","7.8","19.1","19.1","18.7","18.6","19.3","18.6","18.7"
"17","1014.5","1017.0","1016.7","2023/03/17 00:02:00","1012.5","2023/03/17 16:11:00","19.7","21.3","2023/03/17 15:33:00","18.2","2023/03/17 23:50:00","18.7","94","82","2023/03/17 21:31:00","2.5","40","8.3","50","2023/03/17 23:24:00","T","0.2","T","2023/03/17 01:05:00","T","2023/03/17 01:05:00","2.7","22.5","11.56","12.0","2.6","5","2023/03/17 11:00:00","6.6","19.2","19.2","19.0","18.9","19.6","18.8","18.9"
"18","1014.9","1017.5","1015.9","2023/03/18 09:23:00","1013.9","2023/03/18 15:11:00","17.8","20.6","2023/03/18 10:20:00","16.7","2023/03/18 18:14:00","16.1","90","77","2023/03/18 10:17:00","8.1","50","18.5","40","2023/03/18 12:19:00","0.0","0.0","0.0","--","0.0","--","0.7","5.8","9.95","16.0","3.4","6","2023/03/18 12:00:00","9.6","17.8","17.8","18.4","18.6","19.5","19.0","19.0"
"19","1013.5","1016.0","1015.3","2023/03/19 07:56:00","1011.4","2023/03/19 17:16:00","18.9","21.9","2023/03/19 10:47:00","17.0","2023/03/19 01:31:00","17.8","94","80","2023/03/19 11:03:00","5.6","40","14.5","50","2023/03/19 01:24:00","0.0","0.0","0.0","--","0.0","--","0.6","5.0","10.67","13.6","-1.5","7","2023/03/19 13:00:00","9.6","18.7","18.7","18.3","18.4","19.3","18.9","19.1"
"20","1009.9","1012.4","1012.4","2023/03/20 00:01:00","1007.7","2023/03/20 16:35:00","20.0","23.3","2023/03/20 13:13:00","17.6","2023/03/20 07:11:00","18.7","93","80","2023/03/20 13:13:00","2.0","30","6.4","20","2023/03/20 00:29:00","T","0.7","T","2023/03/20 05:02:00","T","2023/03/20 05:02:00","6.8","56.4","19.06","10.4","3.3","9","2023/03/20 13:00:00","7.0","19.9","19.9","19.2","19.2","19.8","19.1","19.2"
"21","1006.1","1008.6","1008.6","2023/03/21 00:01:00","1003.3","2023/03/21 17:33:00","22.6","24.6","2023/03/21 11:30:00","20.6","2023/03/21 05:20:00","21.1","91","81","2023/03/21 11:31:00","5.3","230","15.0","210","2023/03/21 19:44:00","0.0","0.0","0.0","--","0.0","--","2.1","17.4","12.75","12.8","3.5","6","2023/03/21 12:00:00","9.0","21.3","21.3","20.3","20.1","20.6","19.6","19.3"
"22","1004.8","1007.3","1007.1","2023/03/22 09:00:00","1002.6","2023/03/22 16:46:00","24.1","25.8","2023/03/22 12:35:00","23.1","2023/03/22 05:49:00","21.7","87","74","2023/03/22 15:30:00","7.8","230","15.5","220","2023/03/22 20:53:00","0.0","0.0","0.0","--","0.0","--","8.4","69.4","18.77","17.6","4.4","7","2023/03/22 13:00:00","5.2","22.5","22.5","21.2","20.8","21.2","20.0","19.5"
"23","1007.4","1009.9","1011.2","2023/03/23 18:31:00","1004.3","2023/03/23 02:03:00","23.5","26.5","2023/03/23 10:01:00","20.3","2023/03/23 22:37:00","21.3","88","72","2023/03/23 09:35:00","5.9","230","16.3","210","2023/03/23 09:50:00","0.0","0.0","0.0","--","0.0","--","6.6","54.4","19.24","30.0","-4.0","10","2023/03/23 12:00:00","5.6","22.5","22.5","21.5","21.3","21.7","20.5","19.7"
"24","1012.3","1014.8","1014.8","2023/03/24 22:40:00","1008.9","2023/03/24 03:32:00","21.0","24.5","2023/03/24 15:43:00","18.9","2023/03/24 22:53:00","19.7","93","74","2023/03/24 15:44:00","4.6","50","12.7","50","2023/03/24 21:06:00","T","1.1","T","2023/03/24 06:24:00","T","2023/03/24 06:24:00","2.4","19.7","13.14","16.0","-3.6","7","2023/03/24 13:00:00","8.0","21.0","21.0","21.1","21.0","21.7","20.7","20.0"
"25","1012.9","1015.5","1015.3","2023/03/25 06:15:00","1011.1","2023/03/25 12:22:00","18.3","20.9","2023/03/25 11:08:00","16.7","2023/03/25 19:56:00","17.5","96","84","2023/03/25 08:53:00","6.4","50","17.9","30","2023/03/25 03:46:00","15.0","6.3","3.5","2023/03/25 19:32:00","6.0","2023/03/25 18:55:00","0.5","4.1","5.33","15.2","-0.4","3","2023/03/25 12:00:00","9.0","18.8","18.8","19.8","20.1","21.2","20.7","20.2"
"26","1014.4","1017.0","1016.5","2023/03/26 23:16:00","1011.5","2023/03/26 04:41:00","16.2","18.6","2023/03/26 00:05:00","15.4","2023/03/26 08:58:00","14.9","93","84","2023/03/26 17:04:00","6.7","50","15.3","40","2023/03/26 23:33:00","4.0","5.7","1.0","2023/03/26 02:48:00","1.5","2023/03/26 02:16:00","0.0","0.0","2.46","12.0","-1.8","1","2023/03/26 12:00:00","10.0","16.4","16.4","18.0","18.5","19.9","20.1","20.3"
"27","1015.6","1018.2","1018.0","2023/03/27 21:28:00","1014.1","2023/03/27 15:15:00","17.0","20.2","2023/03/27 10:19:00","15.0","2023/03/27 21:22:00","15.0","88","76","2023/03/27 11:20:00","8.7","50","17.3","40","2023/03/27 13:00:00","3.5","7.0","0.5","2023/03/27 16:43:00","2.0","2023/03/27 16:43:00","0.6","4.9","9.00","14.0","-1.8","6","2023/03/27 11:00:00","9.0","16.4","16.4","17.3","17.6","19.0","19.3","20.2"
"28","1016.0","1018.6","1017.9","2023/03/28 09:24:00","1014.5","2023/03/28 23:58:00","17.8","19.4","2023/03/28 22:00:00","15.1","2023/03/28 00:08:00","17.0","95","88","2023/03/28 13:15:00","7.9","50","16.2","40","2023/03/28 13:17:00","0.5","1.4","0.5","2023/03/28 03:40:00","0.5","2023/03/28 03:40:00","0.1","0.8","6.21","16.8","-0.8","3","2023/03/28 12:00:00","9.2","16.9","16.9","17.1","17.3","18.7","18.9","20.1"
"29","1013.1","1015.6","1014.5","2023/03/29 00:01:00","1012.1","2023/03/29 15:49:00","19.2","20.5","2023/03/29 09:21:00","18.4","2023/03/29 16:47:00","19.1","99","98","2023/03/29 00:01:00","5.3","30","13.9","50","2023/03/29 02:38:00","1.5","13.3","0.5","2023/03/29 15:46:00","0.5","2023/03/29 15:46:00","0.0","0.0","1.71","9.2","-0.1","1","2023/03/29 15:00:00","10.0","18.6","18.6","18.2","18.2","19.1","18.9","19.9"
"30","1011.4","1014.0","1013.2","2023/03/30 00:01:00","1010.0","2023/03/30 14:51:00","18.0","19.1","2023/03/30 12:17:00","17.1","2023/03/30 05:34:00","17.0","94","87","2023/03/30 23:20:00","4.4","50","11.1","60","2023/03/30 22:14:00","1.5","2.3","0.5","2023/03/30 00:55:00","1.0","2023/03/30 03:32:00","0.0","0.0","4.18","13.2","-2.4","3","2023/03/30 13:00:00","10.0","17.9","17.9","18.1","18.2","19.2","19.0","19.8"
"31","1012.3","1014.9","1014.1","2023/03/31 10:24:00","1010.8","2023/03/31 15:09:00","18.5","21.2","2023/03/31 10:38:00","16.9","2023/03/31 02:53:00","15.6","84","71","2023/03/31 10:41:00","5.5","50","12.2","50","2023/03/31 15:22:00","T","1.3","T","2023/03/31 00:22:00","T","2023/03/31 00:22:00","2.4","19.5","13.53","20.0","-1.3","7","2023/03/31 12:00:00","7.6","17.5","17.5","17.9","18.0","19.0","18.9","19.7"
