"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"14","1009.7","1012.2","1011.4","2020/05/14 09:18:00","1007.8","2020/05/14 17:05:00","26.2","29.8","2020/05/14 09:41:00","22.8","2020/05/14 00:20:00","22.6","81","71","2020/05/14 09:04:00","2.3","140","6.8","220","2020/05/14 16:57:00","0.0","0.0","0.0","--","0.0","--","10.6","79.8","24.28","10.7","5.1","11","2020/05/14 12:00:00","2.5","26.2","26.3","26.0","25.9","25.8","25.6","24.8"
"15","1007.4","1009.9","1008.6","2020/05/15 00:01:00","1006.1","2020/05/15 15:23:00","27.5","30.2","2020/05/15 15:52:00","24.5","2020/05/15 04:39:00","23.5","79","70","2020/05/15 15:22:00","2.6","220","7.4","230","2020/05/15 16:03:00","0.0","0.0","0.0","--","0.0","--","12.3","92.4","27.15","15.7","6.4","13","2020/05/15 12:00:00","1.8","27.3","26.8","26.9","26.6","26.4","25.8","24.8"
"16","1006.9","1009.3","1008.6","2020/05/16 09:10:00","1005.6","2020/05/16 21:42:00","27.3","31.4","2020/05/16 14:52:00","23.8","2020/05/16 19:09:00","24.6","85","74","2020/05/16 14:51:00","2.6","190","16.9","180","2020/05/16 18:48:00","1.8","0.2","1.8","2020/05/16 19:01:00","1.8","2020/05/16 19:01:00","7.8","58.5","23.57","15.0","-5.6","13","2020/05/16 13:00:00","6.0","27.6","27.3","27.5","27.2","26.9","26.2","25.0"
"17","1003.5","1006.0","1005.6","2020/05/17 00:01:00","1001.1","2020/05/17 16:16:00","28.1","31.6","2020/05/17 12:33:00","23.9","2020/05/17 00:04:00","23.4","76","61","2020/05/17 16:51:00","2.6","300","10.1","240","2020/05/17 23:40:00","0.0","0.0","0.0","--","0.0","--","12.1","90.7","27.91","22.7","-7.0","13","2020/05/17 12:00:00","2.2","27.6","27.3","27.3","27.3","27.2","26.6","25.1"
"18","1001.9","1004.4","1004.6","2020/05/18 11:16:00","999.4","2020/05/18 03:07:00","26.0","27.8","2020/05/18 08:41:00","22.8","2020/05/18 09:19:00","23.8","88","75","2020/05/18 21:15:00","6.6","240","18.9","220","2020/05/18 08:57:00","19.9","2.4","5.2","2020/05/18 09:10:00","10.2","2020/05/18 08:57:00","0.0","0.0","5.27","13.3","-3.0","4","2020/05/18 13:00:00","8.7","26.1","26.4","26.6","26.8","27.1","26.7","25.3"
"19","1005.1","1007.6","1007.2","2020/05/19 21:27:00","1002.0","2020/05/19 01:53:00","23.3","27.1","2020/05/19 00:20:00","21.1","2020/05/19 11:35:00","22.4","95","75","2020/05/19 01:08:00","3.6","240","15.1","220","2020/05/19 01:03:00","106.0","8.6","16.0","2020/05/19 11:08:00","64.0","2020/05/19 10:48:00","0.0","0.0","2.09","8.0","-0.4","1","2020/05/19 15:00:00","9.7","24.7","25.0","25.1","25.5","26.0","26.5","25.5"
"20","1007.1","1009.5","1008.3","2020/05/20 09:19:00","1006.2","2020/05/20 03:30:00","24.6","30.6","2020/05/20 11:24:00","21.2","2020/05/20 01:11:00","22.9","90","75","2020/05/20 11:24:00","1.8","40","6.1","20","2020/05/20 13:41:00","0.7","0.4","0.4","2020/05/20 07:34:00","0.4","2020/05/20 07:32:00","0.1","0.7","8.25","11.3","-0.9","7","2020/05/20 12:00:00","9.3","24.6","25.1","25.1","25.1","25.4","25.7","25.4"
"21","1004.7","1007.2","1006.8","2020/05/21 00:01:00","1002.8","2020/05/21 16:06:00","24.6","27.2","2020/05/21 12:18:00","22.6","2020/05/21 23:51:00","23.4","93","84","2020/05/21 09:40:00","2.3","80","7.1","210","2020/05/21 17:11:00","75.5","10.2","8.0","2020/05/21 17:49:00","32.0","2020/05/21 17:36:00","0.0","0.0","6.01","10.3","/","4","2020/05/21 13:00:00","9.8","25.1","25.3","25.4","25.4","25.6","25.4","25.1"
"22","1002.1","1004.6","1003.8","2020/05/22 00:01:00","1000.6","2020/05/22 15:50:00","23.3","24.6","2020/05/22 09:54:00","22.6","2020/05/22 00:01:00","23.2","99","97","2020/05/22 14:16:00","3.3","50","10.8","50","2020/05/22 15:50:00","87.0","21.2","2.8","2020/05/22 12:45:00","9.6","2020/05/22 11:58:00","0.0","0.0","2.25","5.3","/","2","2020/05/22 14:00:00","10.0","24.4","24.8","24.8","25.0","25.4","25.5","25.1"
"23","1004.5","1007.0","1006.4","2020/05/23 22:03:00","1002.1","2020/05/23 03:07:00","23.8","26.1","2020/05/23 13:25:00","22.5","2020/05/23 03:38:00","23.2","96","90","2020/05/23 16:31:00","4.3","50","9.9","40","2020/05/23 05:51:00","16.7","8.0","1.5","2020/05/23 04:16:00","5.8","2020/05/23 04:10:00","0.0","0.0","7.79","8.8","-0.8","5","2020/05/23 12:00:00","10.0","24.2","24.6","24.7","24.7","25.1","25.1","25.1"
"24","1007.2","1009.7","1008.5","2020/05/24 22:27:00","1005.9","2020/05/24 01:26:00","25.4","28.3","2020/05/24 10:03:00","23.3","2020/05/24 01:00:00","22.6","85","74","2020/05/24 09:56:00","3.7","40","10.9","50","2020/05/24 15:49:00","0.0","0.0","0.0","--","0.0","--","9.2","68.4","25.94","15.5","6.6","13","2020/05/24 13:00:00","6.7","25.3","25.8","25.8","25.6","25.5","25.1","25.0"
"25","1008.2","1010.7","1009.3","2020/05/25 08:14:00","1007.2","2020/05/25 23:26:00","25.9","29.7","2020/05/25 11:18:00","22.9","2020/05/25 01:15:00","23.8","88","75","2020/05/25 11:05:00","2.3","40","9.0","20","2020/05/25 13:39:00","0.0","0.0","0.0","--","0.0","--","7.5","55.7","23.30","14.8","4.4","14","2020/05/25 12:00:00","6.0","26.2","26.4","26.5","26.3","26.1","25.5","25.0"
"26","1005.8","1008.3","1007.9","2020/05/26 00:32:00","1004.4","2020/05/26 17:16:00","27.1","29.4","2020/05/26 09:55:00","24.2","2020/05/26 03:10:00","25.1","89","83","2020/05/26 19:47:00","6.4","240","17.9","230","2020/05/26 14:12:00","1.5","2.1","1.0","2020/05/26 12:04:00","1.0","2020/05/26 11:45:00","2.8","20.8","12.85","13.0","-3.1","8","2020/05/26 10:00:00","7.8","26.2","26.4","26.5","26.5","26.4","25.9","25.0"
"27","1007.7","1010.2","1009.6","2020/05/27 22:23:00","1005.6","2020/05/27 01:54:00","24.1","27.8","2020/05/27 10:20:00","22.6","2020/05/27 22:24:00","23.3","95","86","2020/05/27 00:01:00","4.2","50","10.0","40","2020/05/27 06:32:00","26.1","6.3","5.0","2020/05/27 05:41:00","14.5","2020/05/27 05:15:00","0.3","2.2","5.56","12.3","-3.5","7","2020/05/27 11:00:00","10.0","25.1","25.7","25.9","26.1","26.1","26.1","25.1"
"28","1009.6","1012.1","1011.2","2020/05/28 21:14:00","1007.9","2020/05/28 02:50:00","23.7","27.3","2020/05/28 15:23:00","21.6","2020/05/28 01:11:00","22.7","94","82","2020/05/28 15:21:00","2.6","50","7.0","80","2020/05/28 00:20:00","45.0","3.6","10.0","2020/05/28 00:47:00","32.0","2020/05/28 00:09:00","0.0","0.0","6.25","11.0","-1.6","4","2020/05/28 11:00:00","10.0","24.3","24.8","25.0","25.0","25.4","25.7","25.4"
"29","1009.4","1011.9","1010.4","2020/05/29 07:10:00","1008.2","2020/05/29 16:01:00","26.2","29.2","2020/05/29 13:32:00","22.5","2020/05/29 00:22:00","24.2","89","79","2020/05/29 17:19:00","1.7","20","7.0","350","2020/05/29 12:17:00","0.5","0.4","0.5","2020/05/29 05:20:00","0.5","2020/05/29 05:08:00","2.9","21.5","17.22","10.3","3.2","10","2020/05/29 11:00:00","7.7","25.7","26.0","26.0","25.8","25.5","25.6","25.4"
"30","1008.5","1011.0","1009.9","2020/05/30 07:50:00","1007.0","2020/05/30 14:39:00","27.6","29.9","2020/05/30 14:24:00","24.5","2020/05/30 04:14:00","24.7","84","78","2020/05/30 14:07:00","6.5","250","18.7","240","2020/05/30 17:47:00","0.0","0.0","0.0","--","0.0","--","8.3","61.4","21.14","23.7","5.7","10","2020/05/30 14:00:00","7.2","26.6","26.3","26.7","26.4","26.3","25.9","25.4"
"31","1009.1","1011.6","1010.6","2020/05/31 20:50:00","1007.2","2020/05/31 16:23:00","28.2","29.7","2020/05/31 11:21:00","27.2","2020/05/31 20:28:00","25.0","83","70","2020/05/31 05:24:00","6.0","250","15.0","270","2020/05/31 12:17:00","0.0","0.0","0.0","--","0.0","--","9.2","68.0","25.23","23.7","5.1","13","2020/05/31 12:00:00","5.2","27.7","27.3","27.3","27.0","26.6","26.1","25.4"
