"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"15","1013.6","1016.3","1015.4","2021/01/15 07:59:00","1011.0","2021/01/15 15:12:00","13.9","19.3","2021/01/15 14:39:00","8.2","2021/01/15 05:08:00","11.2","85","60","2021/01/15 14:50:00","2.2","170","7.6","30","2021/01/15 16:04:00","0.0","0.0","0.0","--","0.0","--","10.1","94.3","15.96","13.7","2.4","6","2021/01/15 12:00:00","0.2","12.5","12.8","13.1","13.4","14.6","14.9","17.4"
"16","1015.7","1018.3","1020.6","2021/01/16 23:57:00","1012.8","2021/01/16 04:45:00","16.5","21.1","2021/01/16 10:32:00","13.1","2021/01/16 00:28:00","12.4","77","57","2021/01/16 10:18:00","9.0","50","22.5","40","2021/01/16 15:57:00","T","1.0","T","2021/01/16 20:40:00","T","2021/01/16 20:40:00","6.9","64.4","13.69","17.2","-4.0","6","2021/01/16 12:00:00","5.2","14.6","14.3","14.3","14.2","15.2","15.1","17.3"
"17","1022.9","1025.5","1025.0","2021/01/17 09:44:00","1020.6","2021/01/17 00:01:00","13.3","15.0","2021/01/17 01:16:00","12.3","2021/01/17 13:54:00","8.6","73","61","2021/01/17 23:30:00","9.8","50","20.9","40","2021/01/17 07:50:00","0.5","5.2","0.5","2021/01/17 08:15:00","0.5","2021/01/17 08:01:00","0.0","0.0","1.49","12.7","-1.6","1","2021/01/17 12:00:00","10.0","12.6","13.3","14.0","14.3","15.5","15.5","17.3"
"18","1020.3","1022.9","1022.6","2021/01/18 00:01:00","1018.0","2021/01/18 14:47:00","13.7","16.0","2021/01/18 11:40:00","11.6","2021/01/18 04:15:00","7.5","66","57","2021/01/18 11:43:00","8.0","60","18.8","50","2021/01/18 14:04:00","0.0","0.0","0.0","--","0.0","--","8.5","79.1","14.64","14.0","3.7","6","2021/01/18 13:00:00","3.5","12.8","13.1","13.6","13.9","15.2","15.4","17.4"
"19","1017.3","1019.9","1018.8","2021/01/19 00:01:00","1015.6","2021/01/19 14:22:00","16.6","21.1","2021/01/19 13:40:00","13.3","2021/01/19 00:10:00","9.6","64","48","2021/01/19 13:23:00","6.5","70","16.2","70","2021/01/19 09:01:00","0.0","0.0","0.0","--","0.0","--","10.1","93.9","15.88","18.0","3.1","6","2021/01/19 13:00:00","0.0","14.4","14.0","14.1","14.2","15.3","15.3","17.4"
"20","1014.8","1017.4","1016.7","2021/01/20 00:01:00","1012.5","2021/01/20 14:38:00","18.9","26.2","2021/01/20 14:30:00","11.9","2021/01/20 06:27:00","14.3","76","50","2021/01/20 14:16:00","2.6","100","9.1","90","2021/01/20 09:53:00","0.0","0.0","0.0","--","0.0","--","10.2","94.7","16.28","18.0","2.6","7","2021/01/20 13:00:00","2.8","15.8","15.3","15.2","15.1","15.9","15.7","17.4"
"21","1012.7","1015.3","1014.8","2021/01/21 09:10:00","1010.6","2021/01/21 23:30:00","18.2","22.0","2021/01/21 08:40:00","14.7","2021/01/21 02:40:00","16.5","90","65","2021/01/21 08:42:00","1.9","50","6.6","360","2021/01/21 13:45:00","0.0","0.0","0.0","--","0.0","--","2.7","25.0","11.34","14.3","2.1","5","2021/01/21 13:00:00","7.8","16.8","16.2","16.2","16.0","16.7","16.2","17.4"
"22","1009.0","1011.5","1010.8","2021/01/22 00:16:00","1007.1","2021/01/22 14:51:00","19.5","24.6","2021/01/22 10:46:00","17.7","2021/01/22 00:01:00","18.3","93","75","2021/01/22 10:48:00","4.5","40","14.1","30","2021/01/22 13:31:00","T","0.8","T","2021/01/22 17:20:00","T","2021/01/22 17:20:00","2.7","25.0","10.32","11.6","-1.4","5","2021/01/22 11:00:00","8.7","18.0","17.3","17.1","16.9","17.4","16.7","17.6"
"23","1011.7","1014.3","1015.7","2021/01/23 23:53:00","1008.6","2021/01/23 01:07:00","17.5","19.6","2021/01/23 13:41:00","16.7","2021/01/23 19:18:00","16.5","94","85","2021/01/23 13:42:00","4.9","40","12.4","30","2021/01/23 23:31:00","0.5","2.1","0.5","2021/01/23 06:49:00","0.5","2021/01/23 06:49:00","0.2","1.8","6.08","6.8","2.1","5","2021/01/23 13:00:00","9.2","17.3","17.3","17.4","17.3","17.9","17.3","17.8"
"24","1016.0","1018.6","1017.3","2021/01/24 09:13:00","1014.5","2021/01/24 04:24:00","16.8","19.1","2021/01/24 11:10:00","15.6","2021/01/24 16:21:00","12.8","77","68","2021/01/24 11:11:00","8.4","50","19.4","50","2021/01/24 11:02:00","0.0","0.0","0.0","--","0.0","--","6.1","56.3","13.83","10.5","5.5","6","2021/01/24 12:00:00","5.3","16.1","16.3","16.8","16.9","17.8","17.4","18.1"
"25","1016.2","1018.8","1018.6","2021/01/25 09:39:00","1014.7","2021/01/25 15:02:00","16.1","17.5","2021/01/25 11:53:00","14.4","2021/01/25 23:47:00","13.7","86","75","2021/01/25 00:45:00","4.9","40","11.0","20","2021/01/25 09:07:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","7.11","10.5","0.9","3","2021/01/25 12:00:00","8.8","16.0","16.2","16.5","16.7","17.6","17.4","18.2"
"26","1015.0","1017.6","1016.2","2021/01/26 23:53:00","1013.8","2021/01/26 14:52:00","16.8","20.2","2021/01/26 10:13:00","14.3","2021/01/26 00:06:00","15.3","91","75","2021/01/26 10:14:00","4.9","40","13.8","40","2021/01/26 22:26:00","T","0.3","T","2021/01/26 20:22:00","T","2021/01/26 20:22:00","2.2","20.2","9.78","7.5","-2.2","5","2021/01/26 11:00:00","9.8","16.5","16.3","16.5","16.6","17.6","17.4","18.3"
"27","1015.7","1018.3","1017.2","2021/01/27 09:03:00","1013.6","2021/01/27 14:55:00","17.1","19.2","2021/01/27 12:38:00","16.2","2021/01/27 04:54:00","14.4","84","76","2021/01/27 12:22:00","6.6","40","15.0","40","2021/01/27 09:41:00","T","0.4","T","2021/01/27 00:08:00","T","2021/01/27 00:08:00","0.1","0.9","6.14","12.5","2.2","5","2021/01/27 13:00:00","10.0","16.5","16.5","16.8","16.9","17.8","17.5","18.4"
"28","1019.6","1022.2","1022.2","2021/01/28 22:06:00","1016.3","2021/01/28 00:01:00","14.9","17.3","2021/01/28 00:01:00","13.3","2021/01/28 12:12:00","10.8","77","58","2021/01/28 22:54:00","6.0","30","16.6","50","2021/01/28 19:47:00","T","0.9","T","2021/01/28 11:49:00","T","2021/01/28 11:49:00","0.0","0.0","2.70","14.3","-2.8","1","2021/01/28 12:00:00","9.5","15.0","15.6","16.3","16.6","17.7","17.5","18.5"
"29","1021.0","1023.6","1022.7","2021/01/29 07:08:00","1019.4","2021/01/29 14:10:00","14.7","17.0","2021/01/29 12:55:00","13.4","2021/01/29 03:07:00","6.4","57","46","2021/01/29 10:35:00","9.2","60","21.9","70","2021/01/29 12:31:00","0.0","0.0","0.0","--","0.0","--","8.6","78.7","15.80","11.7","5.3","6","2021/01/29 13:00:00","3.0","14.1","14.2","15.1","15.5","16.9","17.2","18.5"
"30","1019.7","1022.3","1021.5","2021/01/30 08:36:00","1017.4","2021/01/30 14:13:00","17.3","23.5","2021/01/30 13:39:00","13.1","2021/01/30 06:46:00","9.6","62","39","2021/01/30 13:40:00","3.7","70","13.5","60","2021/01/30 01:19:00","0.0","0.0","0.0","--","0.0","--","9.2","84.1","16.43","13.3","3.8","7","2021/01/30 13:00:00","2.5","16.4","15.5","15.7","15.8","16.8","16.9","18.5"
"31","1019.4","1022.0","1021.7","2021/01/31 09:52:00","1017.5","2021/01/31 15:30:00","14.8","18.6","2021/01/31 15:51:00","10.2","2021/01/31 05:20:00","11.9","83","62","2021/01/31 15:51:00","1.6","280","5.8","260","2021/01/31 13:16:00","0.0","0.0","0.0","--","0.0","--","10.0","91.3","16.28","9.8","2.3","7","2021/01/31 13:00:00","0.8","15.8","15.5","15.9","16.1","17.2","17.0","18.4"
